MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
PUTAWAY,SLOT CHANGE,B2Y-R-3612-1944-0,B17-165-L-3972-2652-0,Emp-8,20180827081411,20180827082111,20180827082211
REPLEN OVERFLOW,SLOT CHANGE,A11-37-L-2328-984-0,B14-235-R-3288-3672-84,Emp-2,20180827081538,20180827082038,20180827082038
MOVE TO DOOR,REPLEN,B17-136-R-3972-2304-0,DR-D5,Emp-1,20180827081705,20180827082005,20180827082505
REPLEN OVERFLOW,SLAMS DUNK,B15-206-R-3516-3216-0,A2-216-L-276-3384-48,Emp-6,20180827081832,20180827082032,20180827082632
MOVE TO DOOR,SLAMS DUNK,A10-18-L-2100-696-84,DR-D8,Emp-4,20180827081959,20180827082459,20180827082559
PUTAWAY,SLOT CHANGE,A4-14-L-732-624-60,B14-235-R-3288-3672-84,Emp-1,20180827082126,20180827082326,20180827082926
MOVE TO DOOR,SLAMS DUNK,A8-157-R-1644-2556-0,DR-D10,Emp-9,20180827082253,20180827083153,20180827083153
REPLEN,REPLEN,A4-104-L-732-1872-0,B14-195-R-3288-3048-0,Emp-10,20180827082420,20180827083020,20180827083020
MOVE TO DOOR,SLOT CHANGE,B17-240-L-3972-3732-0,DR-D16,Emp-3,20180827082547,20180827083247,20180827083047
REPLEN,PUTAWAY,A6-42-R-1188-1056-0,B2Y-R-3792-1944-84,Emp-3,20180827082714,20180827083014,20180827083214
REPLEN OVERFLOW,PUTAWAY,C22-141-R-5160-2364-0,A7-184-R-1416-2880-60,Emp-8,20180827082841,20180827083641,20180827083741
REPLEN,REPLEN,A11-95-R-2328-1764-48,A8-36-R-1644-960-0,Emp-9,20180827083008,20180827083408,20180827083608
PUTAWAY,PUTAWAY,A1-24-R-48-816-0,A1Y-L-1944-0-0,Emp-1,20180827083135,20180827083635,20180827083635
REPLEN OVERFLOW,PUTAWAY,B13-146-R-3060-2424-108,A11-1-R-2328-300-0,Emp-8,20180827083302,20180827083602,20180827084202
REPLEN,PUTAWAY,A5-21-R-960-756-0,B16-181-L-3744-2844-96,Emp-1,20180827083429,20180827083529,20180827084429
REPLEN,REPLEN,C24-217-R-5616-3396-0,A6-151-R-1188-2484-0,Emp-5,20180827083556,20180827083856,20180827084456
REPLEN,REPLEN,A8-100-L-1644-1824-36,B19-199-R-4428-3108-0,Emp-1,20180827083723,20180827083823,20180827084523
REPLEN OVERFLOW,REPLEN,B17-217-L-3972-3396-0,A1-213-R-48-3336-36,Emp-5,20180827083850,20180827084750,20180827084850
REPLEN,SLAMS DUNK,A3-75-R-504-1500-0,A4-213-L-732-3336-0,Emp-1,20180827084017,20180827084217,20180827084817
REPLEN,SLAMS DUNK,B15-136-R-3516-2304-84,B20-209-L-4656-3276-0,Emp-4,20180827084144,20180827085144,20180827085044
REPLEN,PUTAWAY,A1Y-L-1716-0-60,B13-245-R-3060-3792-12,Emp-1,20180827084311,20180827085311,20180827085011
PUTAWAY,REPLEN,B14-141-L-3288-2364-84,A11-134-R-2328-2280-48,Emp-3,20180827084438,20180827084638,20180827085238
RETURNS PUTAWAY,RETURNS PUTAWAY,B14-132-L-3288-2256-0,B15-136-R-3516-2304-60,Emp-1,20180827084605,20180827085305,20180827085605
MOVE TO DOOR,REPLEN,A1-58-L-48-1272-60,DR-D20,Emp-8,20180827084732,20180827085432,20180827085332
PUTAWAY,REPLEN,B18-136-L-4200-2304-60,A4-219-R-732-3444-0,Emp-10,20180827084859,20180827085059,20180827085359
REPLEN OVERFLOW,PUTAWAY,A11-153-R-2328-2508-0,A1-9-L-48-528-0,Emp-5,20180827085026,20180827085826,20180827090026
REPLEN,REPLEN,B2Y-R-2988-1944-0,B14-250-L-3288-3852-0,Emp-1,20180827085153,20180827085753,20180827090053
MOVE TO DOOR,SLAMS DUNK,A1-202-L-48-3156-48,DR-D7,Emp-7,20180827085320,20180827085620,20180827090220
PUTAWAY,SLAMS DUNK,B17-240-L-3972-3732-60,C24-254-L-5616-3900-0,Emp-8,20180827085447,20180827085847,20180827085947
MOVE TO DOOR,REPLEN,A7-54-L-1416-1212-0,DR-D9,Emp-8,20180827085614,20180827085914,20180827090514
REPLEN,PUTAWAY,A5-45-R-960-1092-0,B14-227-L-3288-3564-0,Emp-6,20180827085741,20180827090341,20180827090641
MOVE TO DOOR,REPLEN,A7-154-L-1416-2520-60,DR-D8,Emp-7,20180827085908,20180827090408,20180827090808
REPLEN,PUTAWAY,A1Y-L-1308-0-84,A10-83-R-2100-1596-84,Emp-4,20180827090035,20180827090835,20180827090535
REPLEN,PUTAWAY,A7-164-L-1416-2640-60,A2-191-R-276-2988-0,Emp-5,20180827090202,20180827090502,20180827090802
REPLEN OVERFLOW,PUTAWAY,B21-151-R-4884-2484-0,A8-199-R-1644-3108-0,Emp-3,20180827090329,20180827091129,20180827090929
REPLEN OVERFLOW,SLOT CHANGE,C22-227-R-5160-3564-0,B15-219-L-3516-3444-0,Emp-9,20180827090456,20180827090856,20180827091356
MOVE TO DOOR,SLOT CHANGE,A8-27-L-1644-852-36,DR-D14,Emp-1,20180827090623,20180827091323,20180827091623
MOVE TO DOOR,SLOT CHANGE,B21-195-R-4884-3048-0,DR-D21,Emp-7,20180827090750,20180827091050,20180827091650
PUTAWAY,REPLEN,A1Y-L-1260-0-84,A10-79-L-2100-1548-0,Emp-7,20180827090917,20180827091017,20180827091517
REPLEN,PUTAWAY,A5-199-L-960-3108-72,B13-136-R-3060-2304-60,Emp-5,20180827091044,20180827091644,20180827091644
MOVE TO DOOR,SLOT CHANGE,B21-174-R-4884-2760-60,DR-D5,Emp-1,20180827091211,20180827091711,20180827091811
PUTAWAY,SLOT CHANGE,A11-100-R-2328-1824-0,A7-199-R-1416-3108-48,Emp-7,20180827091338,20180827092238,20180827092038
REPLEN OVERFLOW,PUTAWAY,B16-141-L-3744-2364-12,A6-93-R-1188-1740-60,Emp-5,20180827091505,20180827091605,20180827092305
REPLEN,SLOT CHANGE,A3-164-L-504-2640-0,B13-226-R-3060-3552-12,Emp-1,20180827091632,20180827092132,20180827092432
PUTAWAY,SLAMS DUNK,A11-147-R-2328-2436-48,B14-141-L-3288-2364-0,Emp-7,20180827091759,20180827092359,20180827092759
REPLEN,SLOT CHANGE,A1-21-L-48-756-60,B20-235-R-4656-3672-0,Emp-6,20180827091926,20180827092926,20180827092626
PUTAWAY,PUTAWAY,B14-179-R-3288-2820-0,B13-229-L-3060-3600-84,Emp-2,20180827092053,20180827092953,20180827093053
MOVE TO DOOR,SLOT CHANGE,B18-213-R-4200-3336-60,DR-D15,Emp-10,20180827092220,20180827093020,20180827092820
REPLEN,SLOT CHANGE,B16-163-R-3744-2628-60,A1Y-L-2172-0-0,Emp-1,20180827092347,20180827093347,20180827092847
REPLEN,REPLEN,A5-105-R-960-1896-60,A11-44-R-2328-1080-48,Emp-2,20180827092514,20180827092614,20180827093314
MOVE TO DOOR,SLAMS DUNK,A4-167-L-732-2676-60,DR-D19,Emp-3,20180827092641,20180827092941,20180827093541
RETURNS PUTAWAY,RETURNS PUTAWAY,A9-56-R-1872-1236-0,A1-149-L-48-2460-0,Emp-3,20180827092808,20180827093808,20180827093308
REPLEN OVERFLOW,REPLEN,B18-223-L-4200-3504-84,A3-179-L-504-2820-0,Emp-2,20180827092935,20180827093835,20180827093935
REPLEN OVERFLOW,SLAMS DUNK,B13-169-R-3060-2700-0,A3-159-R-504-2580-60,Emp-3,20180827093102,20180827093402,20180827094002
MOVE TO DOOR,SLAMS DUNK,A4-156-R-732-2544-0,DR-D14,Emp-4,20180827093229,20180827093429,20180827093829
REPLEN OVERFLOW,PUTAWAY,A1-105-R-48-1896-0,A7-195-R-1416-3048-84,Emp-6,20180827093356,20180827094156,20180827094256
RETURNS PUTAWAY,RETURNS PUTAWAY,B15-219-L-3516-3444-0,A10-143-R-2100-2388-0,Emp-3,20180827093523,20180827093723,20180827094323
MOVE TO DOOR,SLAMS DUNK,A10-14-R-2100-624-0,DR-D10,Emp-9,20180827093650,20180827093850,20180827094650
PUTAWAY,REPLEN,B12-206-R-2832-3216-0,C22-199-R-5160-3108-0,Emp-8,20180827093817,20180827094017,20180827094617
PUTAWAY,PUTAWAY,B21-151-L-4884-2484-0,A7-179-R-1416-2820-60,Emp-3,20180827093944,20180827094344,20180827094844
MOVE TO DOOR,SLOT CHANGE,A11-134-R-2328-2280-0,DR-D3,Emp-1,20180827094111,20180827094211,20180827094811
REPLEN OVERFLOW,REPLEN,B19-209-L-4428-3276-0,A9-101-L-1872-1836-84,Emp-2,20180827094238,20180827094538,20180827094838
MOVE TO DOOR,REPLEN,A8-138-L-1644-2328-36,DR-D21,Emp-9,20180827094405,20180827094905,20180827095405
PUTAWAY,SLOT CHANGE,C2Y-R-5568-1944-0,B12-155-R-2832-2532-0,Emp-2,20180827094532,20180827094632,20180827095032
MOVE TO DOOR,REPLEN,A1-54-R-48-1212-0,DR-D21,Emp-8,20180827094659,20180827094959,20180827095159
REPLEN,SLAMS DUNK,A11-6-L-2328-468-0,A3-41-L-504-1044-60,Emp-7,20180827094826,20180827095726,20180827095526
REPLEN,SLOT CHANGE,B12-132-L-2832-2256-0,A11-95-R-2328-1764-48,Emp-9,20180827094953,20180827095153,20180827095953
REPLEN,PUTAWAY,B17-191-L-3972-2988-84,C22-219-L-5160-3444-0,Emp-1,20180827095120,20180827095720,20180827095620
REPLEN OVERFLOW,REPLEN,A9-219-R-1872-3444-0,A10-15-L-2100-636-0,Emp-4,20180827095247,20180827095447,20180827100147
MOVE TO DOOR,SLOT CHANGE,A11-16-R-2328-672-48,DR-D20,Emp-7,20180827095414,20180827100014,20180827100014
PUTAWAY,REPLEN,A2-157-R-276-2556-0,A5-213-L-960-3336-72,Emp-10,20180827095541,20180827100041,20180827100341
MOVE TO DOOR,PUTAWAY,B18-240-L-4200-3732-60,DR-D21,Emp-5,20180827095708,20180827100108,20180827100708
REPLEN,SLOT CHANGE,A3-12-L-504-588-60,A11-67-L-2328-1380-0,Emp-1,20180827095835,20180827100835,20180827100835
REPLEN,SLAMS DUNK,A5-21-L-960-756-48,A5-50-L-960-1152-0,Emp-5,20180827100002,20180827100502,20180827100602
REPLEN,SLAMS DUNK,B15-151-R-3516-2484-84,B12-127-R-2832-2196-0,Emp-2,20180827100129,20180827100429,20180827101129
MOVE TO DOOR,SLOT CHANGE,C23-151-R-5364-2484-0,DR-D22,Emp-9,20180827100256,20180827100756,20180827100956
REPLEN,SLOT CHANGE,A6-52-R-1188-1176-0,A8-199-L-1644-3108-48,Emp-3,20180827100423,20180827100923,20180827101423
REPLEN,SLOT CHANGE,B13-141-R-3060-2364-0,A1-101-R-48-1836-60,Emp-1,20180827100550,20180827100750,20180827101550
REPLEN OVERFLOW,REPLEN,A10-157-R-2100-2556-0,B15-136-L-3516-2304-84,Emp-10,20180827100717,20180827100917,20180827101217
REPLEN,SLOT CHANGE,A4-53-L-732-1188-60,A2-188-R-276-2928-48,Emp-6,20180827100844,20180827101244,20180827101844
PUTAWAY,REPLEN,A1-213-L-48-3336-0,A8-195-R-1644-3048-48,Emp-5,20180827101011,20180827101411,20180827101811
REPLEN OVERFLOW,SLOT CHANGE,A1Y-L-396-0-60,C23-141-R-5364-2364-0,Emp-4,20180827101138,20180827101738,20180827101938
PUTAWAY,SLAMS DUNK,B13-239-R-3060-3720-12,B2Y-R-4212-1944-0,Emp-2,20180827101305,20180827101905,20180827102305
PUTAWAY,REPLEN,A1-178-R-48-2808-0,A8-112-R-1644-1992-0,Emp-3,20180827101432,20180827101632,20180827101932
MOVE TO DOOR,SLOT CHANGE,A9-195-R-1872-3048-84,DR-D22,Emp-1,20180827101559,20180827101859,20180827102059
REPLEN OVERFLOW,PUTAWAY,B18-227-R-4200-3564-0,B18-254-L-4200-3900-84,Emp-7,20180827101726,20180827102326,20180827102426
REPLEN,SLOT CHANGE,A7-183-L-1416-2868-60,C23-250-R-5364-3852-0,Emp-1,20180827101853,20180827102453,20180827102753
REPLEN OVERFLOW,SLAMS DUNK,C24-170-L-5616-2712-0,A5-28-L-960-864-48,Emp-4,20180827102020,20180827102120,20180827102820
REPLEN OVERFLOW,REPLEN,B16-243-R-3744-3768-12,A1Y-L-288-0-84,Emp-3,20180827102147,20180827102247,20180827102647
MOVE TO DOOR,SLOT CHANGE,B21-209-R-4884-3276-36,DR-D1,Emp-7,20180827102314,20180827103214,20180827103314
REPLEN OVERFLOW,SLOT CHANGE,A2-209-L-276-3276-0,B16-261-R-3744-3984-60,Emp-8,20180827102441,20180827102841,20180827102941
REPLEN,SLOT CHANGE,A1Y-L-1080-0-84,B21-189-R-4884-2940-0,Emp-1,20180827102608,20180827103108,20180827103408
MOVE TO DOOR,SLAMS DUNK,A4-206-L-732-3216-36,DR-D5,Emp-7,20180827102735,20180827103135,20180827103235
REPLEN,REPLEN,A8-57-L-1644-1248-36,B17-245-R-3972-3792-60,Emp-10,20180827102902,20180827103402,20180827103602
REPLEN OVERFLOW,SLAMS DUNK,A11-79-L-2328-1548-0,A9-213-L-1872-3336-0,Emp-6,20180827103029,20180827104029,20180827103529
REPLEN,REPLEN,B18-146-R-4200-2424-0,A2-188-L-276-2928-84,Emp-7,20180827103156,20180827104056,20180827103956
REPLEN OVERFLOW,SLAMS DUNK,C23-199-L-5364-3108-0,A5-195-R-960-3048-0,Emp-10,20180827103323,20180827104323,20180827103823
REPLEN,PUTAWAY,A9-71-L-1872-1440-0,B2Y-R-3792-1944-60,Emp-3,20180827103450,20180827104250,20180827103950
PUTAWAY,PUTAWAY,A9-105-L-1872-1896-84,C24-227-R-5616-3564-0,Emp-7,20180827103617,20180827103717,20180827104617
REPLEN,SLOT CHANGE,A9-195-R-1872-3048-0,B15-189-L-3516-2940-60,Emp-3,20180827103744,20180827104144,20180827104344
REPLEN OVERFLOW,SLAMS DUNK,A1-3-R-48-360-0,B13-135-R-3060-2292-24,Emp-1,20180827103911,20180827104311,20180827104511
PUTAWAY,PUTAWAY,A1-195-L-48-3048-84,A3-96-L-504-1776-0,Emp-2,20180827104038,20180827104538,20180827104738
PUTAWAY,SLOT CHANGE,B15-199-L-3516-3108-0,A1-135-R-48-2292-0,Emp-5,20180827104205,20180827105105,20180827105105
REPLEN OVERFLOW,REPLEN,B12-174-L-2832-2760-0,B18-136-L-4200-2304-84,Emp-10,20180827104332,20180827104832,20180827105032
RETURNS PUTAWAY,RETURNS PUTAWAY,B16-168-L-3744-2688-12,C24-146-L-5616-2424-0,Emp-1,20180827104459,20180827104659,20180827104959
PUTAWAY,PUTAWAY,A6-22-L-1188-780-60,A11-27-R-2328-852-48,Emp-8,20180827104626,20180827105126,20180827105626
MOVE TO DOOR,REPLEN,B16-207-L-3744-3228-12,DR-D20,Emp-6,20180827104753,20180827105653,20180827105553
REPLEN,SLAMS DUNK,A4-25-R-732-828-0,B14-219-L-3288-3444-84,Emp-10,20180827104920,20180827105920,20180827105720
MOVE TO DOOR,SLAMS DUNK,C24-235-R-5616-3672-0,DR-D13,Emp-9,20180827105047,20180827105947,20180827105947
MOVE TO DOOR,SLOT CHANGE,A4-206-L-732-3216-0,DR-D2,Emp-9,20180827105214,20180827110114,20180827110214
REPLEN,SLAMS DUNK,B18-217-R-4200-3396-60,A4-148-L-732-2448-60,Emp-10,20180827105341,20180827110141,20180827105841
REPLEN,REPLEN,A2-49-L-276-1140-60,B2Y-R-5532-1944-0,Emp-8,20180827105508,20180827105908,20180827110108
MOVE TO DOOR,REPLEN,B15-155-L-3516-2532-0,DR-D2,Emp-6,20180827105635,20180827110535,20180827110135
REPLEN,SLAMS DUNK,A1Y-L-1596-0-84,A7-216-R-1416-3384-72,Emp-10,20180827105802,20180827110602,20180827110602
MOVE TO DOOR,PUTAWAY,B16-219-R-3744-3444-96,DR-D11,Emp-6,20180827105929,20180827110329,20180827110729
REPLEN,SLAMS DUNK,B21-189-R-4884-2940-60,A3-159-L-504-2580-0,Emp-1,20180827110056,20180827111056,20180827110756
MOVE TO DOOR,PUTAWAY,B16-186-L-3744-2904-96,DR-D12,Emp-6,20180827110223,20180827110523,20180827110923
PUTAWAY,SLAMS DUNK,A2-100-R-276-1824-60,A9-202-R-1872-3156-0,Emp-1,20180827110350,20180827111350,20180827110850
PUTAWAY,PUTAWAY,A7-150-L-1416-2472-0,A11-87-R-2328-1644-48,Emp-3,20180827110517,20180827111117,20180827111217
REPLEN OVERFLOW,PUTAWAY,A4-213-R-732-3336-72,B14-206-L-3288-3216-0,Emp-9,20180827110644,20180827110744,20180827111544
REPLEN OVERFLOW,SLOT CHANGE,A9-35-R-1872-948-0,B21-254-R-4884-3900-60,Emp-2,20180827110811,20180827111711,20180827111611
PUTAWAY,REPLEN,A9-165-R-1872-2652-0,B21-209-L-4884-3276-60,Emp-6,20180827110938,20180827111638,20180827111738
REPLEN OVERFLOW,SLOT CHANGE,A11-104-R-2328-1872-48,A9-219-R-1872-3444-72,Emp-9,20180827111105,20180827111905,20180827112105
MOVE TO DOOR,PUTAWAY,B21-146-L-4884-2424-84,DR-D23,Emp-3,20180827111232,20180827112132,20180827112032
PUTAWAY,REPLEN,A9-209-R-1872-3276-48,B21-235-L-4884-3672-0,Emp-10,20180827111359,20180827111459,20180827112159
PUTAWAY,SLAMS DUNK,B18-240-R-4200-3732-60,B13-253-L-3060-3888-84,Emp-2,20180827111526,20180827112326,20180827112126
PUTAWAY,SLOT CHANGE,B15-150-R-3516-2472-60,B16-261-L-3744-3984-12,Emp-3,20180827111653,20180827111953,20180827112353
MOVE TO DOOR,SLOT CHANGE,A5-58-R-960-1272-60,DR-D16,Emp-7,20180827111820,20180827112320,20180827112420
PUTAWAY,SLOT CHANGE,A9-216-L-1872-3384-0,B21-240-L-4884-3732-84,Emp-4,20180827111947,20180827112247,20180827112947
REPLEN OVERFLOW,SLAMS DUNK,A9-88-L-1872-1668-0,A1-9-R-48-528-60,Emp-6,20180827112114,20180827112814,20180827112614
REPLEN OVERFLOW,PUTAWAY,A3-92-R-504-1728-60,B13-248-L-3060-3828-84,Emp-1,20180827112241,20180827112741,20180827112841
PUTAWAY,SLAMS DUNK,B13-259-R-3060-3960-12,B16-145-R-3744-2412-96,Emp-3,20180827112408,20180827113408,20180827112908
REPLEN,PUTAWAY,B18-206-L-4200-3216-84,A8-209-R-1644-3276-84,Emp-5,20180827112535,20180827112735,20180827113135
REPLEN,PUTAWAY,A3-84-L-504-1608-0,B13-245-R-3060-3792-0,Emp-10,20180827112702,20180827113602,20180827113402
MOVE TO DOOR,SLAMS DUNK,A9-4-R-1872-408-48,DR-D23,Emp-10,20180827112829,20180827113829,20180827113829
REPLEN OVERFLOW,SLAMS DUNK,A1-199-R-48-3108-36,A11-133-R-2328-2268-48,Emp-8,20180827112956,20180827113756,20180827113756
MOVE TO DOOR,SLAMS DUNK,A6-103-L-1188-1860-0,DR-D3,Emp-6,20180827113123,20180827113623,20180827113823
PUTAWAY,SLAMS DUNK,A1-24-R-48-816-60,A1-54-R-48-1212-0,Emp-4,20180827113250,20180827114050,20180827114250
PUTAWAY,PUTAWAY,A9-126-L-1872-2184-0,B21-189-L-4884-2940-60,Emp-5,20180827113417,20180827113817,20180827114417
REPLEN OVERFLOW,SLAMS DUNK,A11-95-R-2328-1764-48,A7-209-R-1416-3276-48,Emp-3,20180827113544,20180827114544,20180827114244
PUTAWAY,SLOT CHANGE,B18-174-L-4200-2760-0,A2-206-L-276-3216-84,Emp-4,20180827113711,20180827114611,20180827114311
PUTAWAY,PUTAWAY,A8-43-L-1644-1068-36,B20-213-L-4656-3336-0,Emp-9,20180827113838,20180827114638,20180827114838
REPLEN,REPLEN,A1Y-L-516-0-0,A9-161-R-1872-2604-48,Emp-2,20180827114005,20180827114405,20180827114805
REPLEN OVERFLOW,REPLEN,B20-132-R-4656-2256-0,A1Y-L-624-0-0,Emp-2,20180827114132,20180827114532,20180827114632
PUTAWAY,PUTAWAY,B13-231-R-3060-3624-12,A10-105-L-2100-1896-0,Emp-3,20180827114259,20180827114459,20180827114859
REPLEN,SLAMS DUNK,B12-223-R-2832-3504-0,B20-259-R-4656-3960-0,Emp-7,20180827114426,20180827114826,20180827115326
REPLEN,REPLEN,A3-213-R-504-3336-0,B15-227-R-3516-3564-0,Emp-6,20180827114553,20180827115453,20180827115153
REPLEN OVERFLOW,SLAMS DUNK,B14-127-R-3288-2196-84,A10-45-L-2100-1092-84,Emp-5,20180827114720,20180827115020,20180827115420
REPLEN,PUTAWAY,B21-184-L-4884-2880-0,A3-71-R-504-1440-0,Emp-10,20180827114847,20180827115647,20180827115547
MOVE TO DOOR,REPLEN,A2-188-R-276-2928-0,DR-D13,Emp-4,20180827115014,20180827115914,20180827115914
MOVE TO DOOR,SLOT CHANGE,A9-146-R-1872-2424-0,DR-D17,Emp-8,20180827115141,20180827115641,20180827115641
PUTAWAY,PUTAWAY,A10-61-R-2100-1308-0,A8-216-R-1644-3384-48,Emp-5,20180827115308,20180827115808,20180827120308
REPLEN,PUTAWAY,B16-200-L-3744-3120-60,A1-24-R-48-816-60,Emp-7,20180827115435,20180827115835,20180827120335
PUTAWAY,SLOT CHANGE,A4-110-R-732-1968-0,B13-253-L-3060-3888-84,Emp-4,20180827115602,20180827120102,20180827120502
PUTAWAY,REPLEN,A1-140-L-48-2352-0,A11-54-L-2328-1212-0,Emp-4,20180827115729,20180827115929,20180827120429
MOVE TO DOOR,SLOT CHANGE,B18-240-R-4200-3732-0,DR-D11,Emp-8,20180827115856,20180827120656,20180827120756
MOVE TO DOOR,PUTAWAY,A6-206-R-1188-3216-48,DR-D5,Emp-1,20180827120023,20180827120923,20180827120623
REPLEN,SLOT CHANGE,B2Y-R-5424-1944-84,A4-57-L-732-1248-60,Emp-10,20180827120150,20180827120750,20180827121050
MOVE TO DOOR,PUTAWAY,A4-20-L-732-732-60,DR-D2,Emp-7,20180827120317,20180827121317,20180827121317
REPLEN,SLAMS DUNK,A6-199-L-1188-3108-60,B15-132-L-3516-2256-84,Emp-4,20180827120444,20180827121244,20180827121244
REPLEN,PUTAWAY,A10-167-R-2100-2676-0,A10-33-L-2100-924-0,Emp-4,20180827120611,20180827121011,20180827121611
PUTAWAY,SLOT CHANGE,B12-231-R-2832-3624-0,A4-90-R-732-1692-60,Emp-2,20180827120738,20180827121038,20180827121438
PUTAWAY,SLOT CHANGE,A2-138-L-276-2328-0,B13-248-R-3060-3828-96,Emp-10,20180827120905,20180827121205,20180827121505
MOVE TO DOOR,PUTAWAY,B13-155-R-3060-2532-0,DR-D15,Emp-2,20180827121032,20180827121532,20180827122032
MOVE TO DOOR,SLAMS DUNK,A8-31-L-1644-900-36,DR-D15,Emp-7,20180827121159,20180827121259,20180827121859
PUTAWAY,REPLEN,A2-162-L-276-2616-0,B21-240-R-4884-3732-36,Emp-2,20180827121326,20180827121626,20180827122026
MOVE TO DOOR,REPLEN,B15-146-R-3516-2424-60,DR-D16,Emp-4,20180827121453,20180827121753,20180827121953
PUTAWAY,PUTAWAY,A6-199-R-1188-3108-84,A6-219-L-1188-3444-48,Emp-1,20180827121620,20180827122620,20180827122220
PUTAWAY,REPLEN,A3-188-R-504-2928-0,B13-168-R-3060-2688-48,Emp-5,20180827121747,20180827122447,20180827122347
REPLEN OVERFLOW,SLAMS DUNK,A2-61-L-276-1308-0,A10-113-L-2100-2004-84,Emp-6,20180827121914,20180827122514,20180827122714
REPLEN,REPLEN,A1Y-L-2340-0-0,B13-219-R-3060-3444-0,Emp-10,20180827122041,20180827122441,20180827122841
MOVE TO DOOR,SLOT CHANGE,A6-103-R-1188-1860-60,DR-D12,Emp-9,20180827122208,20180827122508,20180827123108
MOVE TO DOOR,SLAMS DUNK,A7-179-R-1416-2820-0,DR-D18,Emp-2,20180827122335,20180827122835,20180827123335
REPLEN,SLAMS DUNK,C22-165-R-5160-2652-0,A2-44-L-276-1080-0,Emp-5,20180827122502,20180827122702,20180827123402
MOVE TO DOOR,PUTAWAY,B17-195-L-3972-3048-48,DR-D21,Emp-10,20180827122629,20180827123529,20180827123129
REPLEN OVERFLOW,SLAMS DUNK,C22-250-L-5160-3852-0,A5-130-R-960-2232-0,Emp-8,20180827122756,20180827123356,20180827123256
MOVE TO DOOR,SLAMS DUNK,A7-155-R-1416-2532-60,DR-D12,Emp-3,20180827122923,20180827123623,20180827123723
PUTAWAY,SLOT CHANGE,A2-66-L-276-1368-60,B17-191-R-3972-2988-60,Emp-1,20180827123050,20180827123350,20180827123950
REPLEN,SLOT CHANGE,A1-178-R-48-2808-60,A3-54-R-504-1212-60,Emp-5,20180827123217,20180827123817,20180827124117
REPLEN OVERFLOW,PUTAWAY,A10-67-L-2100-1380-0,A6-42-R-1188-1056-0,Emp-6,20180827123344,20180827124044,20180827123844
PUTAWAY,REPLEN,B12-152-L-2832-2496-84,B2Y-R-5532-1944-0,Emp-10,20180827123511,20180827123611,20180827124011
PUTAWAY,SLOT CHANGE,A2-112-R-276-1992-60,A2-14-R-276-624-0,Emp-4,20180827123638,20180827124538,20180827124138
REPLEN OVERFLOW,REPLEN,A8-195-L-1644-3048-0,B13-239-L-3060-3720-60,Emp-1,20180827123805,20180827124505,20180827124805
REPLEN OVERFLOW,REPLEN,A11-129-R-2328-2220-48,B18-259-R-4200-3960-36,Emp-8,20180827123932,20180827124532,20180827124832
REPLEN,PUTAWAY,A8-162-L-1644-2616-0,B13-252-R-3060-3876-36,Emp-5,20180827124059,20180827124559,20180827125059
REPLEN OVERFLOW,PUTAWAY,C24-213-R-5616-3336-0,B15-240-R-3516-3732-0,Emp-3,20180827124226,20180827124426,20180827125126
MOVE TO DOOR,SLOT CHANGE,B2Y-R-3948-1944-0,DR-D5,Emp-1,20180827124353,20180827124453,20180827124853
PUTAWAY,PUTAWAY,B21-141-L-4884-2364-84,A3-28-R-504-864-0,Emp-1,20180827124520,20180827124720,20180827125420
REPLEN OVERFLOW,REPLEN,A10-101-L-2100-1836-84,A6-110-L-1188-1968-0,Emp-3,20180827124647,20180827125147,20180827125147
REPLEN,REPLEN,B21-155-L-4884-2532-0,A3-41-R-504-1044-0,Emp-3,20180827124814,20180827125214,20180827125714
MOVE TO DOOR,REPLEN,A2-199-L-276-3108-84,DR-D1,Emp-7,20180827124941,20180827125841,20180827125541
PUTAWAY,SLAMS DUNK,C22-245-L-5160-3792-0,C23-179-R-5364-2820-0,Emp-9,20180827125108,20180827125708,20180827125808
REPLEN,PUTAWAY,A2-1-R-276-300-60,B13-240-R-3060-3732-48,Emp-10,20180827125235,20180827130035,20180827130035
REPLEN,SLOT CHANGE,A4-137-R-732-2316-0,B13-259-R-3060-3960-48,Emp-1,20180827125402,20180827130302,20180827130002
REPLEN,SLAMS DUNK,A1-126-L-48-2184-0,A8-7-R-1644-504-60,Emp-5,20180827125529,20180827130029,20180827130429
PUTAWAY,SLOT CHANGE,A2-213-L-276-3336-48,B12-141-L-2832-2364-0,Emp-3,20180827125656,20180827130556,20180827130556
RETURNS PUTAWAY,RETURNS PUTAWAY,A10-49-R-2100-1140-84,A6-22-R-1188-780-60,Emp-3,20180827125823,20180827130623,20180827130523
REPLEN OVERFLOW,SLAMS DUNK,B18-199-R-4200-3108-60,A11-62-L-2328-1320-0,Emp-2,20180827125950,20180827130750,20180827130450
MOVE TO DOOR,SLOT CHANGE,A10-88-L-2100-1668-84,DR-D10,Emp-9,20180827130117,20180827130517,20180827131017
MOVE TO DOOR,SLOT CHANGE,A7-58-L-1416-1272-0,DR-D7,Emp-3,20180827130244,20180827130944,20180827130944
REPLEN OVERFLOW,REPLEN,A7-141-R-1416-2364-0,A7-179-R-1416-2820-60,Emp-6,20180827130411,20180827131111,20180827131211
